animal_id,cell_id,group,early_peak_dZ,late_peak_dZ,sort_score
11799,C088,EarlyOnly,3.6407604217529297,1.7107701301574707,3.6407604217529297
10492,C221,EarlyOnly,3.6297686100006104,3.679203748703003,3.6297686100006104
animal1,C046,EarlyOnly,3.621833562850952,1.3639755249023438,3.621833562850952
animal10,C107,EarlyOnly,3.6176505088806152,2.2263364791870117,3.6176505088806152
10491,C044,EarlyOnly,3.613290309906006,1.4960219860076904,3.613290309906006
11799,C171,EarlyOnly,3.5824103355407715,0.9142756462097168,3.5824103355407715
animal8,C031,EarlyOnly,3.5678727626800537,2.676603078842163,3.5678727626800537
10490,C251,EarlyOnly,3.5658557415008545,0.3093566596508026,3.5658557415008545
10488,C057,EarlyOnly,3.5543932914733887,0.6620527505874634,3.5543932914733887
10488,C118,EarlyOnly,3.542454719543457,1.8789737224578855,3.542454719543457
10488,C088,EarlyOnly,3.5253818035125732,1.5837664604187012,3.5253818035125732
animal2,C170,EarlyOnly,3.504357099533081,0.7556203007698059,3.504357099533081
10490,C006,EarlyOnly,3.502889633178711,0.1732263267040252,3.502889633178711
10488,C090,EarlyOnly,3.4977874755859375,0.9928861856460572,3.4977874755859375
11794,C144,EarlyOnly,3.475773811340332,1.2732969522476196,3.475773811340332
11799,C200,EarlyOnly,3.4662997722625732,1.8108994960784912,3.4662997722625732
10482,C032,EarlyOnly,3.46494197845459,1.470712423324585,3.46494197845459
11799,C143,EarlyOnly,3.464735984802246,1.682017803192139,3.464735984802246
animal2,C083,EarlyOnly,3.45521879196167,3.38995099067688,3.45521879196167
animal6,C080,EarlyOnly,3.45485782623291,1.071890354156494,3.45485782623291
10490,C149,EarlyOnly,3.4500157833099365,0.2472915649414062,3.4500157833099365
10489,C116,EarlyOnly,3.439607620239258,0.7791242599487305,3.439607620239258
10488,C022,EarlyOnly,3.435748815536499,1.1961243152618408,3.435748815536499
10490,C249,EarlyOnly,3.4278600215911865,0.7784252166748047,3.4278600215911865
animal1,C018,EarlyOnly,3.422741174697876,1.9883642196655271,3.422741174697876
animal2,C039,EarlyOnly,3.422697067260742,1.2919354438781738,3.422697067260742
11794,C098,EarlyOnly,3.4031617641448975,1.139385461807251,3.4031617641448975
10492,C101,EarlyOnly,3.3658649921417236,3.492720603942871,3.3658649921417236
10490,C250,EarlyOnly,3.305980682373047,1.9727977514266968,3.305980682373047
11794,C056,EarlyOnly,3.3015871047973633,3.2542338371276855,3.3015871047973633
animal8,C010,EarlyOnly,3.298497200012207,0.939038097858429,3.298497200012207
11799,C191,EarlyOnly,3.295689105987549,0.4774743914604187,3.295689105987549
animal6,C042,EarlyOnly,3.2955408096313477,0.4676663279533386,3.2955408096313477
11794,C006,EarlyOnly,3.262009620666504,1.7146347761154177,3.262009620666504
animal2,C198,EarlyOnly,3.219625234603882,1.3124669790267944,3.219625234603882
11794,C043,EarlyOnly,3.207897663116455,2.2256953716278076,3.207897663116455
11799,C022,EarlyOnly,3.205063819885254,1.8289246559143064,3.205063819885254
10490,C272,EarlyOnly,3.203176259994507,0.3628312945365906,3.203176259994507
animal2,C185,EarlyOnly,3.202043056488037,1.6737968921661377,3.202043056488037
10489,C019,EarlyOnly,3.2001805305480957,2.213505506515503,3.2001805305480957
10490,C114,EarlyOnly,3.1928327083587646,1.6651418209075928,3.1928327083587646
animal8,C007,EarlyOnly,3.162384510040283,1.2890543937683103,3.162384510040283
animal10,C079,EarlyOnly,3.1592555046081543,1.0653445720672607,3.1592555046081543
10490,C098,EarlyOnly,3.1515469551086426,0.7095677852630615,3.1515469551086426
11794,C011,EarlyOnly,3.1502416133880615,1.3146939277648926,3.1502416133880615
11799,C060,EarlyOnly,3.1448826789855957,1.6534380912780762,3.1448826789855957
11799,C327,EarlyOnly,3.1419310569763184,2.198259115219116,3.1419310569763184
animal1,C002,EarlyOnly,3.1379473209381104,3.3655877113342285,3.1379473209381104
10489,C005,EarlyOnly,3.1353225708007812,1.7135043144226074,3.1353225708007812
animal3,C013,EarlyOnly,3.1343069076538086,1.686774730682373,3.1343069076538086
animal8,C020,EarlyOnly,3.13177752494812,1.3705681562423706,3.13177752494812
animal4,C016,EarlyOnly,3.126054286956787,1.681391716003418,3.126054286956787
animal10,C077,EarlyOnly,3.125771999359131,0.6329972743988037,3.125771999359131
animal8,C046,EarlyOnly,3.116187334060669,1.4589529037475586,3.116187334060669
10490,C191,EarlyOnly,3.105560541152954,1.0571045875549316,3.105560541152954
animal1,C028,EarlyOnly,3.0977511405944824,2.145026922225952,3.0977511405944824
10491,C042,EarlyOnly,3.091803550720215,1.5910894870758057,3.091803550720215
animal8,C017,EarlyOnly,3.0903968811035156,2.003484010696411,3.0903968811035156
10491,C028,EarlyOnly,3.0883102416992188,0.3577679395675659,3.0883102416992188
10488,C015,EarlyOnly,3.0829970836639404,2.065107822418213,3.0829970836639404
11794,C171,EarlyOnly,3.0733120441436768,1.0382570028305054,3.0733120441436768
animal1,C003,EarlyOnly,3.056370496749878,1.4989910125732422,3.056370496749878
10492,C071,EarlyOnly,3.049476146697998,0.574099063873291,3.049476146697998
10490,C158,EarlyOnly,3.0446970462799072,1.564643621444702,3.0446970462799072
11794,C083,EarlyOnly,3.0434632301330566,0.6224164366722107,3.0434632301330566
animal10,C041,EarlyOnly,3.041762351989746,0.9449986219406128,3.041762351989746
11799,C108,EarlyOnly,3.0407748222351074,0.2510465085506439,3.0407748222351074
10488,C052,EarlyOnly,3.036172389984131,0.966891586780548,3.036172389984131
10490,C186,EarlyOnly,3.027656078338623,2.5625836849212646,3.027656078338623
10490,C212,EarlyOnly,3.024397373199463,0.236351728439331,3.024397373199463
10490,C213,EarlyOnly,2.994793176651001,1.0421072244644165,2.994793176651001
animal2,C012,EarlyOnly,2.9946672916412354,1.1256674528121948,2.9946672916412354
animal2,C190,EarlyOnly,2.980429410934448,0.795791745185852,2.980429410934448
10490,C230,EarlyOnly,2.9728329181671143,2.184326171875,2.9728329181671143
11794,C079,EarlyOnly,2.970768451690674,1.8012332916259766,2.970768451690674
animal5,C048,EarlyOnly,2.954962730407715,0.9276797771453856,2.954962730407715
animal10,C056,EarlyOnly,2.9295613765716553,1.325969696044922,2.9295613765716553
11794,C172,EarlyOnly,2.9158599376678467,0.73792564868927,2.9158599376678467
10492,C028,EarlyOnly,2.910956859588623,0.7630754709243774,2.910956859588623
animal1,C049,EarlyOnly,2.9005510807037354,0.6145920753479004,2.9005510807037354
10492,C025,EarlyOnly,2.885462999343872,1.7441585063934326,2.885462999343872
11799,C141,EarlyOnly,2.8847174644470215,1.3071084022521973,2.8847174644470215
10492,C134,EarlyOnly,2.8845908641815186,1.6129324436187744,2.8845908641815186
10488,C029,EarlyOnly,2.8828635215759277,0.3639888167381286,2.8828635215759277
10490,C157,EarlyOnly,2.878486156463623,0.7597019672393799,2.878486156463623
10490,C016,EarlyOnly,2.876967668533325,0.933082103729248,2.876967668533325
11799,C215,EarlyOnly,2.854436159133911,0.5274952054023743,2.854436159133911
animal10,C012,EarlyOnly,2.8520326614379883,2.084524154663086,2.8520326614379883
11794,C182,EarlyOnly,2.8445956707000732,0.1730613708496093,2.8445956707000732
11794,C155,EarlyOnly,2.83996319770813,0.6626253128051758,2.83996319770813
10492,C007,EarlyOnly,2.8319740295410156,1.1445419788360596,2.8319740295410156
animal6,C030,EarlyOnly,2.8309388160705566,3.571753978729248,2.8309388160705566
animal2,C005,EarlyOnly,2.829629898071289,1.0551060438156128,2.829629898071289
11794,C100,EarlyOnly,2.828258752822876,1.243602275848389,2.828258752822876
11799,C336,EarlyOnly,2.8218131065368652,0.2541601061820984,2.8218131065368652
10488,C073,EarlyOnly,2.8141279220581055,2.2018883228302,2.8141279220581055
animal2,C030,EarlyOnly,2.8117799758911133,0.8856147527694702,2.8117799758911133
animal8,C030,EarlyOnly,2.797488212585449,0.9014182090759276,2.797488212585449
10482,C003,EarlyOnly,2.793204545974731,1.2137811183929443,2.793204545974731
animal5,C020,EarlyOnly,2.7930169105529785,1.2594234943389893,2.7930169105529785
11794,C034,EarlyOnly,2.7787721157073975,0.4732742011547088,2.7787721157073975
10489,C154,EarlyOnly,2.774439811706543,2.093759059906006,2.774439811706543
animal10,C045,EarlyOnly,2.762512683868408,2.074384927749634,2.762512683868408
11799,C023,EarlyOnly,2.7608063220977783,3.756730794906616,2.7608063220977783
11799,C021,EarlyOnly,2.7574381828308105,2.001018762588501,2.7574381828308105
10492,C002,EarlyOnly,2.7487151622772217,0.6155672669410706,2.7487151622772217
animal1,C048,EarlyOnly,2.743558406829834,0.2021016478538513,2.743558406829834
animal5,C051,EarlyOnly,2.7400083541870117,1.624081015586853,2.7400083541870117
animal5,C005,EarlyOnly,2.7334208488464355,1.708115816116333,2.7334208488464355
11794,C029,EarlyOnly,2.7318830490112305,0.7732970714569092,2.7318830490112305
10491,C023,EarlyOnly,2.731238842010498,0.8831549882888794,2.731238842010498
10492,C219,EarlyOnly,2.7292799949645996,1.3995361328125,2.7292799949645996
animal1,C010,EarlyOnly,2.7286624908447266,2.0056986808776855,2.7286624908447266
11799,C170,EarlyOnly,2.7268829345703125,1.656272292137146,2.7268829345703125
10492,C218,EarlyOnly,2.7248287200927734,1.2277796268463137,2.7248287200927734
11794,C073,EarlyOnly,2.7246270179748535,1.8885140419006348,2.7246270179748535
animal4,C014,EarlyOnly,2.721867561340332,1.373443365097046,2.721867561340332
animal10,C046,EarlyOnly,2.71195125579834,1.5375871658325195,2.71195125579834
10492,C098,EarlyOnly,2.7111716270446777,1.1949138641357422,2.7111716270446777
10492,C200,EarlyOnly,2.710592746734619,2.7780494689941406,2.710592746734619
animal5,C064,EarlyOnly,2.7052199840545654,1.1371383666992188,2.7052199840545654
animal2,C165,EarlyOnly,2.699862480163574,0.5255575180053711,2.699862480163574
10488,C050,EarlyOnly,2.694790840148926,1.07817804813385,2.694790840148926
animal6,C041,EarlyOnly,2.6930253505706787,1.647884488105774,2.6930253505706787
10489,C028,EarlyOnly,2.6868410110473633,3.071194887161255,2.6868410110473633
11794,C174,EarlyOnly,2.683752059936523,0.7782713770866394,2.683752059936523
11794,C002,EarlyOnly,2.682600975036621,2.180456161499023,2.682600975036621
animal1,C064,EarlyOnly,2.6789822578430176,2.163273334503174,2.6789822578430176
10490,C163,EarlyOnly,2.6783478260040283,1.3526012897491455,2.6783478260040283
11794,C122,EarlyOnly,2.6668436527252197,1.1013323068618774,2.6668436527252197
10492,C063,EarlyOnly,2.664310932159424,2.2215993404388428,2.664310932159424
10490,C088,EarlyOnly,2.6565518379211426,0.7078132629394531,2.6565518379211426
10490,C197,EarlyOnly,2.6562252044677734,2.4223885536193848,2.6562252044677734
10490,C129,EarlyOnly,2.6454110145568848,0.3748052716255188,2.6454110145568848
animal2,C107,EarlyOnly,2.643918514251709,1.165762424468994,2.643918514251709
10488,C102,EarlyOnly,2.6316637992858887,1.1212091445922852,2.6316637992858887
10490,C239,EarlyOnly,2.6244542598724365,1.8737311363220217,2.6244542598724365
10481,C009,EarlyOnly,2.6132380962371826,1.267285943031311,2.6132380962371826
animal2,C173,EarlyOnly,2.6019558906555176,1.0008182525634766,2.6019558906555176
animal8,C064,EarlyOnly,2.5983376502990723,3.5347957611083984,2.5983376502990723
11799,C228,EarlyOnly,2.5914952754974365,1.3048831224441528,2.5914952754974365
10489,C064,EarlyOnly,2.5855703353881836,2.9374589920043945,2.5855703353881836
animal8,C071,EarlyOnly,2.579139471054077,1.445393443107605,2.579139471054077
10490,C023,EarlyOnly,2.5676727294921875,1.0513176918029783,2.5676727294921875
11799,C057,EarlyOnly,2.5638186931610107,1.4966424703598022,2.5638186931610107
animal4,C003,EarlyOnly,2.560081958770752,0.7030804753303528,2.560081958770752
11799,C201,EarlyOnly,2.559758186340332,2.4128057956695557,2.559758186340332
10489,C008,EarlyOnly,2.557466983795166,2.0241212844848633,2.557466983795166
11799,C307,EarlyOnly,2.556039333343506,2.163536787033081,2.556039333343506
animal1,C042,EarlyOnly,2.546049118041992,0.7902757525444031,2.546049118041992
11799,C119,EarlyOnly,2.5438694953918457,1.3295469284057615,2.5438694953918457
animal2,C090,EarlyOnly,2.542384147644043,1.086135745048523,2.542384147644043
11799,C346,EarlyOnly,2.539297580718994,1.5194590091705322,2.539297580718994
10491,C024,EarlyOnly,2.538698196411133,1.9903903007507324,2.538698196411133
10490,C072,EarlyOnly,2.5341200828552246,2.1804046630859375,2.5341200828552246
10492,C055,EarlyOnly,2.5280606746673584,1.5229871273040771,2.5280606746673584
animal1,C007,EarlyOnly,2.5270047187805176,2.5653443336486816,2.5270047187805176
animal8,C079,EarlyOnly,2.5253801345825195,0.0834897756576538,2.5253801345825195
10490,C069,EarlyOnly,2.5203404426574707,1.467758297920227,2.5203404426574707
11794,C012,EarlyOnly,2.518552780151367,1.6673238277435305,2.518552780151367
11794,C021,EarlyOnly,2.5101304054260254,1.2873584032058716,2.5101304054260254
animal4,C012,EarlyOnly,2.506337404251098,2.29864239692688,2.506337404251098
10492,C119,EarlyOnly,2.5061986446380615,0.8858032822608948,2.5061986446380615
11799,C265,EarlyOnly,2.4998769760131836,2.263322114944458,2.4998769760131836
animal8,C032,EarlyOnly,2.4957683086395264,3.2153897285461426,2.4957683086395264
11799,C285,EarlyOnly,2.4894866943359375,0.3542947173118591,2.4894866943359375
animal2,C178,EarlyOnly,2.4860568046569824,1.5182373523712158,2.4860568046569824
animal2,C158,EarlyOnly,2.473695993423462,1.035940408706665,2.473695993423462
11794,C037,EarlyOnly,2.4710774421691895,1.7870784997940063,2.4710774421691895
10488,C021,EarlyOnly,2.4594898223876953,0.5351908206939697,2.4594898223876953
animal10,C048,EarlyOnly,2.4555225372314453,1.9538058042526243,2.4555225372314453
10489,C039,EarlyOnly,2.4521870613098145,1.9961906671524048,2.4521870613098145
10489,C157,EarlyOnly,2.4411087036132812,2.235647678375244,2.4411087036132812
10490,C059,EarlyOnly,2.4279580116271973,0.7550583481788635,2.4279580116271973
animal3,C018,EarlyOnly,2.421006679534912,1.2789524793624878,2.421006679534912
10490,C068,EarlyOnly,2.4168295860290527,1.9717345237731936,2.4168295860290527
10489,C048,EarlyOnly,2.408897399902344,2.2270054817199707,2.408897399902344
animal2,C163,EarlyOnly,2.4074862003326416,0.8979403376579285,2.4074862003326416
10491,C049,EarlyOnly,2.406998634338379,0.6209705471992493,2.406998634338379
animal4,C019,EarlyOnly,2.405390501022339,1.248898148536682,2.405390501022339
animal2,C166,EarlyOnly,2.400527000427246,1.0445448160171509,2.400527000427246
11799,C127,EarlyOnly,2.3886609077453613,1.862795114517212,2.3886609077453613
11794,C156,EarlyOnly,2.382317543029785,1.7688515186309814,2.382317543029785
animal10,C004,EarlyOnly,2.380941867828369,1.0988682508468628,2.380941867828369
11799,C427,EarlyOnly,2.3629677295684814,0.3241506218910217,2.3629677295684814
11799,C087,EarlyOnly,2.357797861099243,1.601855993270874,2.357797861099243
animal2,C202,EarlyOnly,2.3521406650543213,0.9875177145004272,2.3521406650543213
animal6,C061,EarlyOnly,2.344869613647461,3.339895009994507,2.344869613647461
11799,C041,EarlyOnly,2.338496446609497,0.4214316606521606,2.338496446609497
animal10,C014,EarlyOnly,2.3298726081848145,0.7516273260116577,2.3298726081848145
11799,C159,EarlyOnly,2.329794406890869,0.8136842250823975,2.329794406890869
10492,C079,EarlyOnly,2.326897621154785,2.2495384216308594,2.326897621154785
11794,C149,EarlyOnly,2.325139045715332,1.8326956033706665,2.325139045715332
animal2,C177,EarlyOnly,2.3188328742980957,0.9165706634521484,2.3188328742980957
animal8,C045,EarlyOnly,2.3184947967529297,2.4032015800476074,2.3184947967529297
11799,C058,EarlyOnly,2.311068058013916,1.700939416885376,2.311068058013916
10490,C256,EarlyOnly,2.305386781692505,1.709829330444336,2.305386781692505
10490,C192,EarlyOnly,2.3006129264831543,0.758624255657196,2.3006129264831543
10490,C025,EarlyOnly,2.2914113998413086,0.6653633713722229,2.2914113998413086
11799,C017,EarlyOnly,2.288135766983032,3.307328939437866,2.288135766983032
11799,C004,EarlyOnly,2.283987045288086,0.2161211371421814,2.283987045288086
animal10,C088,EarlyOnly,2.2648069858551025,0.7942568063735962,2.2648069858551025
animal4,C006,EarlyOnly,2.2599968910217285,2.303544282913208,2.2599968910217285
animal6,C033,EarlyOnly,2.2562904357910156,1.306182622909546,2.2562904357910156
11799,C420,EarlyOnly,2.2558844089508057,0.6341535449028015,2.2558844089508057
animal10,C119,EarlyOnly,2.251559257507324,1.4801219701766968,2.251559257507324
11799,C128,EarlyOnly,2.2471067905426025,0.9888168573379515,2.2471067905426025
11799,C367,EarlyOnly,2.246624708175659,1.6543920040130615,2.246624708175659
10489,C050,EarlyOnly,2.240325450897217,1.9447088241577148,2.240325450897217
11799,C203,EarlyOnly,2.2383811473846436,2.186889410018921,2.2383811473846436
10489,C026,EarlyOnly,2.237044334411621,2.329087018966675,2.237044334411621
animal4,C015,EarlyOnly,2.2368955612182617,1.8193438053131104,2.2368955612182617
10488,C013,EarlyOnly,2.2306880950927734,1.4032032489776611,2.2306880950927734
animal2,C119,EarlyOnly,2.222515106201172,1.617953896522522,2.222515106201172
11799,C230,EarlyOnly,2.2173027992248535,1.4042229652404783,2.2173027992248535
11799,C342,EarlyOnly,2.2158432006835938,1.339501142501831,2.2158432006835938
animal2,C186,EarlyOnly,2.2153468132019043,1.451024293899536,2.2153468132019043
11799,C352,EarlyOnly,2.2042431831359863,0.2035601735115051,2.2042431831359863
10490,C237,EarlyOnly,2.199415683746338,1.5262246131896973,2.199415683746338
animal5,C053,EarlyOnly,2.197836637496948,1.2943941354751587,2.197836637496948
10490,C085,EarlyOnly,2.1977624893188477,1.8488681316375732,2.1977624893188477
11794,C158,EarlyOnly,2.195333480834961,1.1733176708221436,2.195333480834961
10489,C061,EarlyOnly,2.1947245597839355,2.3926994800567627,2.1947245597839355
animal10,C120,EarlyOnly,2.1940360069274902,0.6018025875091553,2.1940360069274902
10492,C046,EarlyOnly,2.1839613914489746,0.7977208495140076,2.1839613914489746
animal3,C014,EarlyOnly,2.175605297088623,0.5193592309951782,2.175605297088623
animal2,C155,EarlyOnly,2.164787769317627,0.3620277643203735,2.164787769317627
10482,C038,EarlyOnly,2.156914472579956,0.3814014792442322,2.156914472579956
11799,C212,EarlyOnly,2.155440330505371,0.7876768112182617,2.155440330505371
11794,C187,EarlyOnly,2.1506617069244385,6.142879962921143,2.1506617069244385
11799,C296,EarlyOnly,2.1440787315368652,0.5912110209465027,2.1440787315368652
animal6,C059,EarlyOnly,2.136664390563965,1.1703474521636963,2.136664390563965
10488,C025,EarlyOnly,2.1295180320739746,2.1225621700286865,2.1295180320739746
11799,C324,EarlyOnly,2.1294989585876465,1.6039204597473145,2.1294989585876465
11799,C294,EarlyOnly,2.0969483852386475,0.7329349517822266,2.0969483852386475
11799,C381,EarlyOnly,2.0924339294433594,0.5965443849563599,2.0924339294433594
10489,C021,EarlyOnly,2.0915274620056152,1.329700946807861,2.0915274620056152
animal2,C160,EarlyOnly,2.0862557888031006,0.404086023569107,2.0862557888031006
11799,C261,EarlyOnly,2.0816783905029297,1.6939046382904053,2.0816783905029297
11799,C408,EarlyOnly,2.0756397247314453,0.1732082366943359,2.0756397247314453
10492,C220,EarlyOnly,2.073274612426758,0.6556119322776794,2.073274612426758
animal2,C150,EarlyOnly,2.072977066040039,2.195328712463379,2.072977066040039
animal8,C035,EarlyOnly,2.0686230659484863,1.4638168811798096,2.0686230659484863
10492,C033,EarlyOnly,2.0580599308013916,1.7574701309204102,2.0580599308013916
animal2,C114,EarlyOnly,2.0532805919647217,1.3469736576080322,2.0532805919647217
10492,C111,EarlyOnly,2.0513861179351807,1.266474723815918,2.0513861179351807
10490,C019,EarlyOnly,2.0463547706604004,1.028723955154419,2.0463547706604004
11799,C199,EarlyOnly,2.035820722579956,1.6298949718475342,2.035820722579956
11799,C380,EarlyOnly,2.0344319343566895,1.6473652124404907,2.0344319343566895
11799,C179,EarlyOnly,2.033468723297119,1.1949889659881592,2.033468723297119
10490,C164,EarlyOnly,2.025238275527954,0.2669961452484131,2.025238275527954
11799,C172,EarlyOnly,2.024487018585205,2.5528459548950195,2.024487018585205
animal4,C000,EarlyOnly,2.019608736038208,0.950170874595642,2.019608736038208
animal5,C010,EarlyOnly,2.014793872833252,1.2361667156219482,2.014793872833252
11799,C187,EarlyOnly,2.0140626430511475,4.006515979766846,2.0140626430511475
10482,C016,EarlyOnly,2.008610486984253,1.1645448207855225,2.008610486984253
10481,C010,EarlyOnly,1.9930438995361328,1.1683303117752075,1.9930438995361328
animal9,C013,EarlyOnly,1.989442229270935,1.2808644771575928,1.989442229270935
11799,C036,EarlyOnly,1.9891399145126345,0.4901914596557617,1.9891399145126345
10491,C061,EarlyOnly,1.9871933460235596,1.0975711345672607,1.9871933460235596
animal2,C003,EarlyOnly,1.975251078605652,1.1706297397613523,1.975251078605652
10489,C014,EarlyOnly,1.97147536277771,1.6835589408874512,1.97147536277771
11799,C166,EarlyOnly,1.9678959846496584,1.3419053554534912,1.9678959846496584
11794,C145,EarlyOnly,1.965549111366272,1.6541416645050049,1.965549111366272
11799,C278,EarlyOnly,1.9599987268447876,0.979472041130066,1.9599987268447876
10491,C053,EarlyOnly,1.9477553367614744,1.447935938835144,1.9477553367614744
animal2,C021,EarlyOnly,1.9459422826766968,1.73872709274292,1.9459422826766968
10490,C032,EarlyOnly,1.9459266662597656,1.2617796659469604,1.9459266662597656
animal10,C110,EarlyOnly,1.9458411931991575,1.1983917951583862,1.9458411931991575
10490,C081,EarlyOnly,1.9434620141983032,1.5424929857254028,1.9434620141983032
11799,C424,EarlyOnly,1.9398901462554932,0.117877721786499,1.9398901462554932
10492,C031,EarlyOnly,1.9381673336029053,1.0157709121704102,1.9381673336029053
animal3,C002,EarlyOnly,1.9356825351715088,0.9317946434020996,1.9356825351715088
10482,C001,EarlyOnly,1.9335473775863647,1.183020830154419,1.9335473775863647
10492,C222,EarlyOnly,1.899612545967102,1.1812567710876465,1.899612545967102
animal10,C011,EarlyOnly,1.8970216512680056,1.146522045135498,1.8970216512680056
11799,C246,EarlyOnly,1.892222881317139,0.1742737293243408,1.892222881317139
10482,C050,EarlyOnly,1.889279842376709,1.7005488872528076,1.889279842376709
11799,C376,EarlyOnly,1.883880853652954,0.8600517511367798,1.883880853652954
animal2,C196,EarlyOnly,1.8794183731079104,1.1028062105178833,1.8794183731079104
animal10,C092,EarlyOnly,1.862894892692566,1.2534507513046265,1.862894892692566
10492,C059,EarlyOnly,1.8610286712646484,1.462287425994873,1.8610286712646484
10490,C039,EarlyOnly,1.8581405878067017,1.187098503112793,1.8581405878067017
11799,C038,EarlyOnly,1.8430501222610471,1.62938129901886,1.8430501222610471
11799,C056,EarlyOnly,1.8417963981628416,1.0985649824142456,1.8417963981628416
10490,C030,EarlyOnly,1.840534210205078,0.1786158978939056,1.840534210205078
animal10,C043,EarlyOnly,1.8375343084335327,0.927257478237152,1.8375343084335327
animal5,C044,EarlyOnly,1.8321354389190672,1.2232882976531982,1.8321354389190672
10490,C219,EarlyOnly,1.8310208320617676,1.5922455787658691,1.8310208320617676
10490,C119,EarlyOnly,1.8280794620513916,0.6045815944671631,1.8280794620513916
10489,C173,EarlyOnly,1.824427604675293,2.681915283203125,1.824427604675293
10492,C125,EarlyOnly,1.8230891227722168,2.3396146297454834,1.8230891227722168
animal1,C039,EarlyOnly,1.7996937036514282,1.187832951545715,1.7996937036514282
animal1,C076,EarlyOnly,1.7967714071273804,0.1473044753074646,1.7967714071273804
11794,C179,EarlyOnly,1.7966995239257812,0.4480438232421875,1.7966995239257812
11799,C148,EarlyOnly,1.793123483657837,1.192335844039917,1.793123483657837
10492,C191,EarlyOnly,1.7924132347106934,1.6804741621017456,1.7924132347106934
11799,C339,EarlyOnly,1.787219524383545,1.018573760986328,1.787219524383545
10482,C048,EarlyOnly,1.7858378887176514,0.903738260269165,1.7858378887176514
animal2,C045,EarlyOnly,1.7855234146118164,3.189988613128662,1.7855234146118164
11799,C421,EarlyOnly,1.7836198806762695,0.7036758661270142,1.7836198806762695
11799,C385,EarlyOnly,1.7708137035369873,1.0279624462127686,1.7708137035369873
animal4,C018,EarlyOnly,1.7685118913650513,1.7541091442108154,1.7685118913650513
animal2,C133,EarlyOnly,1.7528321743011477,2.972757577896118,1.7528321743011477
11799,C288,EarlyOnly,1.7516911029815674,1.2509300708770752,1.7516911029815674
10492,C053,EarlyOnly,1.738534688949585,2.741743564605713,1.738534688949585
animal9,C008,EarlyOnly,1.7339529991149902,2.186021327972412,1.7339529991149902
animal2,C052,EarlyOnly,1.7321370840072632,1.222159743309021,1.7321370840072632
11799,C371,EarlyOnly,1.728290557861328,0.4767667055130005,1.728290557861328
10490,C054,EarlyOnly,1.7275395393371582,1.573045253753662,1.7275395393371582
animal10,C089,EarlyOnly,1.7226343154907229,0.376069575548172,1.7226343154907229
10490,C145,EarlyOnly,1.713319182395935,5.29042911529541,1.713319182395935
11799,C222,EarlyOnly,1.7104305028915403,0.5190913081169128,1.7104305028915403
animal2,C174,EarlyOnly,1.706954836845398,1.6924543380737305,1.706954836845398
10490,C050,EarlyOnly,1.7008352279663086,1.5155091285705566,1.7008352279663086
10490,C110,EarlyOnly,1.6995172500610352,0.6626351475715637,1.6995172500610352
animal2,C008,EarlyOnly,1.6967101097106934,0.6120335459709167,1.6967101097106934
10492,C029,EarlyOnly,1.6957786083221436,0.9238280057907104,1.6957786083221436
11794,C176,EarlyOnly,1.6954593658447266,1.2632421255111694,1.6954593658447266
10488,C012,EarlyOnly,1.6905434131622314,2.3307950496673584,1.6905434131622314
10490,C190,EarlyOnly,1.680647611618042,0.5311555862426758,1.680647611618042
11799,C374,EarlyOnly,1.6780591011047363,0.4637508988380432,1.6780591011047363
10492,C212,EarlyOnly,1.6663825511932373,1.4522230625152588,1.6663825511932373
11799,C135,EarlyOnly,1.666328191757202,2.023428440093994,1.666328191757202
10489,C110,EarlyOnly,1.6659228801727295,2.2871909141540527,1.6659228801727295
11799,C393,EarlyOnly,1.662682056427002,0.2824494838714599,1.662682056427002
10481,C006,EarlyOnly,1.6574530601501465,1.891353130340576,1.6574530601501465
11794,C181,EarlyOnly,1.6558576822280884,1.7085769176483154,1.6558576822280884
animal6,C014,EarlyOnly,1.6398526430130005,1.8448328971862793,1.6398526430130005
11799,C316,EarlyOnly,1.6314047574996948,0.8041475415229797,1.6314047574996948
10488,C037,EarlyOnly,1.6244866847991943,0.630555272102356,1.6244866847991943
animal8,C048,EarlyOnly,1.617722988128662,1.524273157119751,1.617722988128662
10490,C002,EarlyOnly,1.6154658794403076,3.241917133331299,1.6154658794403076
11799,C256,EarlyOnly,1.6151564121246338,0.8607816100120544,1.6151564121246338
animal5,C049,EarlyOnly,1.614354133605957,1.1832250356674194,1.614354133605957
11799,C193,EarlyOnly,1.6098222732543943,2.060685634613037,1.6098222732543943
10490,C096,EarlyOnly,1.6074213981628418,0.5051335692405701,1.6074213981628418
animal2,C009,EarlyOnly,1.606778860092163,1.3786746263504028,1.606778860092163
10490,C221,EarlyOnly,1.6001946926116943,0.9771894216537476,1.6001946926116943
10490,C174,EarlyOnly,1.5885299444198608,0.6479933857917786,1.5885299444198608
10490,C269,EarlyOnly,1.586838722229004,0.6151344776153564,1.586838722229004
10490,C073,EarlyOnly,1.571772813796997,3.859834671020508,1.571772813796997
11799,C177,EarlyOnly,1.5711230039596558,0.5752319097518921,1.5711230039596558
11799,C136,EarlyOnly,1.538230299949646,0.7549282312393188,1.538230299949646
animal9,C009,EarlyOnly,1.5255340337753296,1.0697247982025146,1.5255340337753296
11799,C362,EarlyOnly,1.5208510160446167,1.200604796409607,1.5208510160446167
animal10,C064,EarlyOnly,1.5178605318069458,1.3068612813949585,1.5178605318069458
